w2:4.3cm;l2:30.3cm;w1:4cm;l1:23.75cm;;;;;;;;;;;;;;;;;
5.16;0.640137;-0.764831;-0.0726929;0.0001831;96;-983;-174;-0.188;-0.063;0;-70;277.5;-11.875;1.59154;-1.65958;0.109195;0.236403;-0.037717;0.0362937;-0.0463379
5.17001;0.640137;-0.764831;-0.0726929;0.0001831;93;-976;-178;-0.063;-0.313;-0.188;-70;273.75;-11.875;1.59154;-1.6596;0.109241;0.236489;-0.0380332;0.0362937;-0.0461324
5.17997;0.640137;-0.764831;-0.0726929;0.0001831;93;-976;-178;-0.063;-0.313;-0.188;-70;273.75;-11.875;1.59154;-1.65963;0.109195;0.236489;-0.037717;0.0362937;-0.0463379
5.19;0.640137;-0.764831;-0.0726929;0.0001831;100;-977;-177;0;-0.188;0.063;-70;273.75;-11.875;1.59154;-1.65963;0.109195;0.236489;-0.037796;0.0362146;-0.0463379
5.2;0.640137;-0.764831;-0.0726929;0.0001831;83;-986;-180;0.25;0.25;-0.125;-70;273.75;-11.875;1.59154;-1.6596;0.109241;0.236489;-0.0380332;0.0362937;-0.0463379
5.20997;0.640137;-0.764831;-0.0726929;0.0001831;96;-980;-172;0.125;-0.063;-0.313;-70;273.75;-11.875;1.59154;-1.6596;0.10915;0.236403;-0.037796;0.0363727;-0.0463379
5.22003;0.640137;-0.764831;-0.0726929;0.0001831;96;-980;-172;0.125;-0.063;-0.313;-70;273.75;-11.875;1.59154;-1.6596;0.10915;0.236403;-0.037796;0.0362146;-0.0462352
5.23001;0.640137;-0.764831;-0.0726929;0.0001831;91;-982;-171;-0.063;0.125;0.063;-80.625;277.5;-18.75;1.59154;-1.6596;0.10915;0.236489;-0.0379542;0.0362146;-0.0462352
5.23999;0.640137;-0.764831;-0.0726929;0.0001831;95;-976;-167;0.063;0.188;0.063;-80.625;277.5;-18.75;1.59154;-1.6596;0.10915;0.236403;-0.0378751;0.0362937;-0.0462352
5.25003;0.640137;-0.764831;-0.0726929;0.0001831;100;-979;-187;0.125;-0.063;0;-80.625;277.5;-18.75;1.59154;-1.65958;0.109195;0.236489;-0.0378751;0.0362937;-0.0463379
5.25996;0.640137;-0.764831;-0.0726929;0.0001831;76;-980;-179;0.188;0.25;-0.188;-80.625;277.5;-18.75;1.59154;-1.65958;0.109195;0.236489;-0.0378751;0.0362937;-0.0463379
5.26997;0.640137;-0.764831;-0.0726929;0.0001831;76;-980;-179;0.188;0.25;-0.188;-80.625;277.5;-18.75;1.59154;-1.6596;0.109241;0.236489;-0.0378751;0.0362937;-0.0462352
5.28001;0.640137;-0.764831;-0.0726929;0.0001831;100;-978;-174;-0.125;-0.063;-0.125;-80.625;280.625;-11.875;1.59154;-1.65963;0.109195;0.236489;-0.0379542;0.0362146;-0.0462352
5.29007;0.640137;-0.764831;-0.0726929;0.0001831;86;-979;-180;-0.25;-0.188;0;-80.625;280.625;-11.875;1.59154;-1.6596;0.109241;0.236403;-0.0378751;0.0361355;-0.0462352
5.29996;0.640137;-0.764831;-0.0726929;0.0001831;96;-984;-177;0;-0.25;0.125;-80.625;280.625;-11.875;1.59154;-1.65963;0.109195;0.236489;-0.0378751;0.0362937;-0.0463379
5.30999;0.640137;-0.764831;-0.0726929;0.0001831;96;-984;-177;0;-0.25;0.125;-80.625;280.625;-11.875;1.59154;-1.65958;0.109195;0.236403;-0.037796;0.0362146;-0.0462352
5.31998;0.640137;-0.764831;-0.0726929;0.0001831;94;-978;-172;0.063;0.063;-0.063;-80.625;280.625;-11.875;1.59154;-1.6596;0.10915;0.236403;-0.0378751;0.0361355;-0.0462352
5.32998;0.640137;-0.764831;-0.0726929;0.0001831;92;-982;-174;0.063;-0.125;-0.125;-70;273.75;-15.625;1.59154;-1.65963;0.109195;0.236489;-0.0378751;0.0362937;-0.0462352
5.33999;0.640137;-0.764831;-0.0726929;0.0001831;92;-982;-174;0.063;-0.125;-0.125;-70;273.75;-15.625;1.59154;-1.65963;0.109195;0.236489;-0.0379542;0.0363727;-0.0462352
5.35002;0.640137;-0.764831;-0.0726929;0.0001831;89;-976;-184;0.188;0;0.125;-70;273.75;-15.625;1.59154;-1.65963;0.109195;0.236403;-0.0379542;0.0362146;-0.0462352
5.35998;0.640137;-0.764831;-0.0726929;0.0001831;93;-984;-167;0.125;-0.125;-0.125;-70;273.75;-15.625;1.59154;-1.65963;0.109195;0.236489;-0.0380332;0.0362937;-0.0461324
5.36999;0.640137;-0.764831;-0.0726929;0.0001831;88;-986;-177;-0.125;0;-0.25;-73.75;277.5;-15.625;1.59154;-1.6596;0.109241;0.236403;-0.0379542;0.0363727;-0.0462352
5.37998;0.640137;-0.764831;-0.0726929;0.0001831;88;-986;-177;-0.125;0;-0.25;-73.75;277.5;-15.625;1.59154;-1.6596;0.109241;0.236489;-0.0379542;0.0362146;-0.0462352
5.38998;0.640137;-0.764831;-0.0726929;0.0001831;92;-975;-180;-0.063;0.188;-0.125;-73.75;277.5;-15.625;1.59154;-1.65963;0.109195;0.236489;-0.037796;0.0362146;-0.0462352
5.4;0.640137;-0.764831;-0.0726929;0.0001831;83;-990;-185;-0.063;0.125;0;-73.75;277.5;-15.625;1.59154;-1.6596;0.10915;0.236489;-0.037717;0.0362937;-0.0462352
5.41003;0.640137;-0.764831;-0.0726929;0.0001831;83;-990;-185;-0.063;0.125;0;-73.75;277.5;-15.625;1.59154;-1.65963;0.109195;0.236489;-0.0381914;0.0362937;-0.0462352
5.42002;0.640137;-0.764831;-0.0726929;0.0001831;90;-978;-181;0.188;-0.063;0;-73.75;277.5;-15.625;1.59154;-1.65963;0.109195;0.236489;-0.0379542;0.0362146;-0.0463379
5.43003;0.640137;-0.764831;-0.0726929;0.0001831;105;-972;-175;0.125;0.188;-0.063;-70;280.625;-15.625;1.59154;-1.6596;0.10915;0.236489;-0.037717;0.0361355;-0.0464407
5.44002;0.640137;-0.764831;-0.0726929;0.0001831;100;-975;-179;0.188;0.313;-0.063;-70;280.625;-15.625;1.59154;-1.6596;0.109241;0.236403;-0.037796;0.0363727;-0.0463379
5.45002;0.640137;-0.764831;-0.0726929;0.0001831;88;-982;-175;-0.063;0.188;-0.125;-70;280.625;-15.625;1.59154;-1.65963;0.109195;0.236489;-0.037796;0.0363727;-0.0463379
5.46007;0.640137;-0.764831;-0.0726929;0.0001831;89;-983;-174;0;-0.188;-0.063;-70;280.625;-15.625;1.59154;-1.65963;0.109195;0.236489;-0.0378751;0.0362937;-0.0462352
5.47002;0.640137;-0.764831;-0.0726929;0.0001831;89;-983;-174;0;-0.188;-0.063;-70;280.625;-15.625;1.59154;-1.65958;0.109195;0.236489;-0.037796;0.0362146;-0.0464407
5.48002;0.640137;-0.764831;-0.0726929;0.0001831;82;-985;-169;0.25;0.25;-0.188;-73.75;280.625;-7.5;1.59154;-1.6596;0.109241;0.236489;-0.037796;0.0362146;-0.0462352
5.49003;0.640137;-0.764831;-0.0726929;0.0001831;92;-979;-173;0.25;0.125;0.063;-73.75;280.625;-7.5;1.59154;-1.65958;0.109195;0.236489;-0.037796;0.0362146;-0.0463379
5.50002;0.640137;-0.764831;-0.0726929;0.0001831;92;-979;-173;0.25;0.125;0.063;-73.75;280.625;-7.5;1.59151;-1.6596;0.10915;0.236489;-0.0378751;0.0364518;-0.0463379
5.51002;0.640137;-0.764831;-0.0726929;0.0001831;92;-980;-177;0.063;0.188;0.063;-73.75;280.625;-7.5;1.59154;-1.65963;0.109195;0.236489;-0.0378751;0.0362937;-0.0462352
5.52003;0.640137;-0.764831;-0.0726929;0.0001831;96;-981;-166;0.125;0.063;-0.063;-73.75;280.625;-7.5;1.59154;-1.65963;0.109195;0.236489;-0.037717;0.0361355;-0.0464407
5.53001;0.640137;-0.764831;-0.0726929;0.0001831;85;-981;-178;0.188;0.25;0.063;-73.75;280.625;-7.5;1.59151;-1.6596;0.10915;0.236489;-0.0379542;0.0362146;-0.0463379
5.53996;0.640137;-0.764831;-0.0726929;0.0001831;85;-981;-178;0.188;0.25;0.063;-73.75;280.625;-7.5;1.59154;-1.65963;0.109195;0.236403;-0.0379542;0.0363727;-0.0463379
5.56003;0.640137;-0.764831;-0.0726929;0.0001831;94;-978;-174;0.063;-0.125;-0.063;-73.75;280.625;-7.5;1.59154;-1.6596;0.10915;0.236489;-0.0378751;0.0362937;-0.0463379
5.57002;0.640137;-0.764831;-0.0726929;0.0001831;94;-978;-174;0.063;-0.125;-0.063;-73.75;280.625;-7.5;1.59154;-1.6596;0.10915;0.236489;-0.037796;0.0363727;-0.0462352
5.58003;0.640137;-0.764831;-0.0726929;0.0001831;99;-985;-171;-0.188;0;0;-65.625;277.5;-11.875;1.59154;-1.6596;0.10915;0.236489;-0.037796;0.0363727;-0.0464407
5.59002;0.640137;-0.764831;-0.0726929;0.0001831;85;-975;-179;0.063;0.063;0.063;-65.625;277.5;-11.875;1.59154;-1.6596;0.10915;0.236489;-0.037796;0.0362146;-0.0464407
5.60002;0.640137;-0.764831;-0.0726929;0.0001831;92;-987;-177;0.125;0;0;-65.625;277.5;-11.875;1.59154;-1.65958;0.109195;0.236489;-0.0379542;0.0362146;-0.0463379
5.60996;0.640137;-0.764831;-0.0726929;0.0001831;88;-988;-171;-0.063;0.125;0.063;-65.625;277.5;-11.875;1.59154;-1.6596;0.109241;0.236403;-0.0379542;0.0363727;-0.0463379
5.62002;0.640137;-0.764831;-0.0726929;0.0001831;88;-988;-171;-0.063;0.125;0.063;-65.625;277.5;-11.875;1.59154;-1.6596;0.109241;0.236489;-0.037796;0.0363727;-0.0463379
5.63002;0.640137;-0.764831;-0.0726929;0.0001831;103;-977;-172;-0.125;-0.188;0.125;-77.5;277.5;-7.5;1.59154;-1.6596;0.109241;0.236489;-0.0378751;0.0362937;-0.0463379
5.63999;0.640137;-0.764831;-0.0726929;0.0001831;83;-981;-168;-0.125;0;-0.063;-77.5;277.5;-7.5;1.59154;-1.65958;0.109195;0.236489;-0.037796;0.0362146;-0.0462352
5.65003;0.640137;-0.764831;-0.0726929;0.0001831;104;-980;-183;0.125;0.125;0.125;-77.5;277.5;-7.5;1.59154;-1.6596;0.109241;0.236489;-0.0378751;0.0361355;-0.0464407
5.66002;0.640137;-0.764831;-0.0726929;0.0001831;104;-980;-183;0.125;0.125;0.125;-77.5;277.5;-7.5;1.59154;-1.65963;0.109195;0.236489;-0.0378751;0.0362937;-0.0463379
5.66998;0.640137;-0.764831;-0.0726929;0.0001831;86;-988;-171;-0.125;-0.188;-0.063;-77.5;277.5;-7.5;1.59151;-1.6596;0.10915;0.236489;-0.0381123;0.0365309;-0.0463379
5.68005;0.640137;-0.764831;-0.0726929;0.0001831;74;-977;-182;-0.438;-0.063;0.125;-73.75;285;-23.75;1.59154;-1.6596;0.10915;0.236489;-0.0379542;0.0363727;-0.0464407
5.69002;0.640137;-0.764831;-0.0726929;0.0001831;101;-993;-164;-0.25;-0.188;0.063;-73.75;285;-23.75;1.59154;-1.6596;0.10915;0.236489;-0.0379542;0.0362146;-0.0462352
5.69996;0.640137;-0.764831;-0.0726929;0.0001831;101;-993;-164;-0.25;-0.188;0.063;-73.75;285;-23.75;1.59154;-1.65963;0.109195;0.236489;-0.0378751;0.0362937;-0.0462352
5.71002;0.640137;-0.764831;-0.0726929;0.0001831;96;-980;-179;-0.063;-0.063;0.063;-73.75;285;-23.75;1.59154;-1.65963;0.109195;0.236489;-0.037717;0.0362937;-0.0464407
5.72002;0.640137;-0.764831;-0.0726929;0.0001831;82;-966;-182;-0.25;-0.125;0;-73.75;285;-23.75;1.59154;-1.65963;0.109195;0.236403;-0.0378751;0.0362937;-0.0464407
5.72999;0.640137;-0.764831;-0.0726929;0.0001831;105;-983;-167;-0.25;-0.125;0.063;-70;270.625;-15.625;1.59154;-1.65963;0.109195;0.236403;-0.0378751;0.0362937;-0.0463379
5.74002;0.640137;-0.764831;-0.0726929;0.0001831;105;-983;-167;-0.25;-0.125;0.063;-70;270.625;-15.625;1.59154;-1.65963;0.109195;0.236403;-0.0378751;0.0362937;-0.0463379
5.75001;0.640137;-0.764831;-0.0726929;0.0001831;104;-982;-187;0;-0.125;-0.125;-70;270.625;-15.625;1.59154;-1.65963;0.109195;0.236489;-0.0379542;0.0363727;-0.0464407
5.75997;0.640137;-0.764831;-0.0726929;0.0001831;78;-976;-176;0.188;-0.063;0;-70;270.625;-15.625;1.59154;-1.65963;0.109195;0.236489;-0.0379542;0.0363727;-0.0462352
5.77002;0.640137;-0.764831;-0.0726929;0.0001831;91;-985;-173;-0.188;0;-0.063;-77.5;280.625;-15.625;1.59154;-1.65963;0.109195;0.236403;-0.0378751;0.0362937;-0.0464407
5.78001;0.640137;-0.764831;-0.0726929;0.0001831;91;-985;-173;-0.188;0;-0.063;-77.5;280.625;-15.625;1.59154;-1.65963;0.109195;0.236489;-0.0378751;0.0362937;-0.0463379
5.78998;0.640137;-0.764831;-0.0726929;0.0001831;101;-976;-178;-0.063;-0.063;0.063;-77.5;280.625;-15.625;1.59154;-1.65963;0.109195;0.236489;-0.037796;0.0363727;-0.0463379
5.8;0.640137;-0.764831;-0.0726929;0.0001831;80;-984;-180;-0.063;0.25;0;-77.5;280.625;-15.625;1.59154;-1.65963;0.109195;0.236489;-0.0378751;0.0362937;-0.0463379
5.81001;0.640137;-0.764831;-0.0726929;0.0001831;98;-979;-178;0;-0.125;-0.063;-77.5;280.625;-15.625;1.59154;-1.65963;0.109195;0.236403;-0.0381123;0.0363727;-0.0464407
5.81997;0.640137;-0.764831;-0.0726929;0.0001831;98;-979;-178;0;-0.125;-0.063;-77.5;280.625;-15.625;1.59154;-1.6596;0.10915;0.236403;-0.0379542;0.0363727;-0.0464407
5.83001;0.640137;-0.764831;-0.0726929;0.0001831;91;-975;-184;-0.25;0.063;-0.063;-80.625;288.75;-20;1.59154;-1.6596;0.10915;0.236489;-0.037796;0.0362146;-0.0464407
5.84001;0.640137;-0.764831;-0.0726929;0.0001831;92;-980;-180;-0.188;-0.125;0.125;-80.625;288.75;-20;1.59154;-1.65963;0.109195;0.236489;-0.0379542;0.0363727;-0.0464407
5.85;0.640137;-0.764831;-0.0726929;0.0001831;100;-985;-180;-0.188;0;-0.063;-80.625;288.75;-20;1.59154;-1.6596;0.10915;0.236489;-0.037717;0.0362937;-0.0464407
5.86002;0.640137;-0.764831;-0.0726929;0.0001831;100;-985;-180;-0.188;0;-0.063;-80.625;288.75;-20;1.59154;-1.65963;0.109195;0.236403;-0.0380332;0.0362937;-0.0464407
5.87001;0.640137;-0.764831;-0.0726929;0.0001831;92;-984;-171;-0.063;0.063;-0.063;-80.625;288.75;-20;1.59154;-1.65958;0.109195;0.236489;-0.0378751;0.0364518;-0.0464407
5.88001;0.640137;-0.764831;-0.0726929;0.0001831;96;-980;-168;0;-0.25;-0.063;-73.75;280.625;-11.875;1.59154;-1.6596;0.10915;0.236489;-0.0378751;0.0362937;-0.0463379
5.89002;0.640137;-0.764831;-0.0726929;0.0001831;89;-975;-176;0.188;0.063;0.125;-73.75;280.625;-11.875;1.59154;-1.65963;0.109195;0.236489;-0.0379542;0.0362146;-0.0463379
5.90001;0.640137;-0.764831;-0.0726929;0.0001831;89;-975;-176;0.188;0.063;0.125;-73.75;280.625;-11.875;1.59154;-1.65963;0.109195;0.236489;-0.037796;0.0362146;-0.0462352
5.91002;0.640137;-0.764831;-0.0726929;0.0001831;94;-983;-169;0;0;0;-73.75;280.625;-11.875;1.59154;-1.6596;0.10915;0.236489;-0.0379542;0.0362146;-0.0463379
5.92002;0.640137;-0.764831;-0.0726929;0.0001831;82;-981;-179;0.125;-0.125;-0.188;-73.75;280.625;-11.875;1.59154;-1.6596;0.109241;0.236489;-0.0378751;0.0362937;-0.0463379
5.93001;0.640137;-0.764831;-0.0726929;0.0001831;82;-981;-179;0.125;-0.125;-0.188;-73.75;280.625;-11.875;1.59154;-1.6596;0.10915;0.236489;-0.037796;0.0362146;-0.0463379
5.94;0.640137;-0.764831;-0.0726929;0.0001831;90;-978;-175;0.063;0.125;-0.188;-73.75;285;-11.875;1.59154;-1.65958;0.109195;0.236403;-0.0379542;0.0362146;-0.0463379
5.95001;0.640137;-0.764831;-0.0726929;0.0001831;89;-976;-190;0.125;-0.313;0.063;-73.75;285;-11.875;1.59154;-1.65958;0.109195;0.236489;-0.0380332;0.0362937;-0.0464407
5.96001;0.640137;-0.764831;-0.0726929;0.0001831;102;-978;-177;0;0.063;0.125;-73.75;285;-11.875;1.59154;-1.65958;0.109195;0.236489;-0.0378751;0.0362937;-0.0463379
5.97;0.640137;-0.764831;-0.0726929;0.0001831;94;-983;-172;-0.063;-0.063;0.125;-77.5;270.625;-3.75;1.59151;-1.65963;0.109195;0.236403;-0.0379542;0.0362146;-0.0464407
5.97999;0.640137;-0.764831;-0.0726929;0.0001831;94;-983;-172;-0.063;-0.063;0.125;-77.5;270.625;-3.75;1.59154;-1.6596;0.10915;0.236489;-0.0378751;0.0362937;-0.0464407
5.99002;0.640137;-0.764831;-0.0726929;0.0001831;87;-983;-174;-0.063;-0.063;-0.063;-77.5;270.625;-3.75;1.59154;-1.6596;0.10915;0.236489;-0.0378751;0.0362937;-0.0462352
5.99996;0.640137;-0.764831;-0.0726929;0.0001831;100;-988;-177;-0.125;0.063;-0.125;-77.5;270.625;-3.75;1.59154;-1.6596;0.10915;0.236489;-0.0379542;0.0362146;-0.0463379
6.02002;0.640137;-0.764831;-0.0726929;0.0001831;74;-979;-181;0.125;-0.188;0;-77.5;270.625;-3.75;1.59154;-1.6596;0.10915;0.236489;-0.0378751;0.0361355;-0.0463379
6.02996;0.640137;-0.764831;-0.0726929;0.0001831;89;-983;-168;0.063;-0.063;-0.063;-77.5;285;-23.75;1.59154;-1.65963;0.109195;0.236489;-0.0378751;0.0362937;-0.0462352
6.04001;0.640137;-0.764831;-0.0726929;0.0001831;98;-983;-173;0.125;-0.125;-0.063;-77.5;285;-23.75;1.59154;-1.65958;0.109195;0.236403;-0.0379542;0.0362146;-0.0464407
6.04998;0.640137;-0.764831;-0.0726929;0.0001831;100;-974;-189;0.125;0.188;-0.063;-77.5;285;-23.75;1.59154;-1.6596;0.109241;0.236403;-0.037717;0.0361355;-0.0462352
6.05997;0.640137;-0.764831;-0.0726929;0.0001831;100;-974;-189;0.125;0.188;-0.063;-77.5;285;-23.75;1.59154;-1.6596;0.10915;0.236489;-0.0378751;0.0362937;-0.0463379
6.07003;0.640137;-0.764831;-0.0726929;0.0001831;93;-974;-176;0.25;0.063;0.063;-77.5;285;-23.75;1.59154;-1.65958;0.109195;0.236489;-0.0380332;0.0364518;-0.0462352
6.07997;0.640137;-0.764831;-0.0726929;0.0001831;88;-974;-175;0.125;-0.063;-0.063;-77.5;285;-15.625;1.59154;-1.6596;0.10915;0.236489;-0.0379542;0.0363727;-0.0464407
6.09001;0.640137;-0.764831;-0.0726929;0.0001831;88;-974;-175;0.125;-0.063;-0.063;-77.5;285;-15.625;1.59154;-1.65958;0.109195;0.236489;-0.0379542;0.0363727;-0.0462352
6.09999;0.640137;-0.764831;-0.0726929;0.0001831;102;-983;-171;0.063;0.188;-0.063;-77.5;285;-15.625;1.59154;-1.65963;0.109195;0.236489;-0.0378751;0.0362937;-0.0463379
6.11001;0.640137;-0.764831;-0.0726929;0.0001831;85;-979;-175;0.063;0.063;0.063;-77.5;285;-15.625;1.59151;-1.6596;0.10915;0.236489;-0.037796;0.0363727;-0.0463379
6.12001;0.640137;-0.764831;-0.0726929;0.0001831;101;-980;-176;0.063;-0.25;0.063;-77.5;285;-15.625;1.59154;-1.6596;0.109241;0.236489;-0.0380332;0.0362937;-0.0464407
6.12997;0.640137;-0.764831;-0.0726929;0.0001831;101;-980;-176;0.063;-0.25;0.063;-77.5;285;-15.625;1.59154;-1.6596;0.109241;0.236489;-0.0378751;0.0362937;-0.0465434
6.14;0.640137;-0.764831;-0.0726929;0.0001831;87;-982;-171;0.25;-0.063;0.125;-73.75;285;-7.5;1.59154;-1.6596;0.10915;0.236403;-0.0378751;0.0362937;-0.0464407
6.15001;0.640137;-0.764831;-0.0726929;0.0001831;86;-983;-183;0.188;0.188;0.188;-73.75;285;-7.5;1.59154;-1.6596;0.10915;0.236403;-0.0379542;0.0363727;-0.0463379
6.15996;0.640137;-0.764831;-0.0726929;0.0001831;98;-980;-181;0.125;0;-0.063;-73.75;285;-7.5;1.59154;-1.65958;0.109195;0.236489;-0.0378751;0.0362937;-0.0462352
6.17003;0.640137;-0.764831;-0.0726929;0.0001831;75;-981;-165;0.188;0.25;-0.125;-77.5;277.5;-27.5;1.59154;-1.6596;0.109241;0.236489;-0.0380332;0.0364518;-0.0463379
6.17998;0.640137;-0.764831;-0.0726929;0.0001831;75;-981;-165;0.188;0.25;-0.125;-77.5;277.5;-27.5;1.59151;-1.6596;0.10915;0.236489;-0.0378751;0.0362937;-0.0462352
6.18997;0.640137;-0.764831;-0.0726929;0.0001831;99;-979;-175;0.125;-0.063;0;-77.5;277.5;-27.5;1.59154;-1.65963;0.109195;0.236489;-0.0378751;0.0361355;-0.0463379
6.20001;0.640137;-0.764831;-0.0726929;0.0001831;83;-983;-182;-0.188;-0.125;0.063;-77.5;277.5;-27.5;1.59151;-1.65963;0.109195;0.236403;-0.0379542;0.0363727;-0.0463379
6.21001;0.640137;-0.764831;-0.0726929;0.0001831;95;-976;-181;-0.125;0;-0.125;-77.5;277.5;-27.5;1.59154;-1.65958;0.109195;0.236403;-0.0378751;0.0362937;-0.0464407
6.21995;0.640137;-0.764831;-0.0726929;0.0001831;95;-976;-181;-0.125;0;-0.125;-77.5;277.5;-27.5;1.59154;-1.6596;0.10915;0.236403;-0.0378751;0.0362937;-0.0463379
6.23001;0.640137;-0.764831;-0.0726929;0.0001831;85;-982;-172;0.063;0;-0.188;-73.75;277.5;-11.875;1.59154;-1.65963;0.109195;0.236489;-0.0378751;0.0362937;-0.0463379
6.24001;0.640137;-0.764831;-0.0726929;0.0001831;93;-983;-181;0;0.188;0;-73.75;277.5;-11.875;1.59154;-1.65963;0.109195;0.236489;-0.0378751;0.0362937;-0.0463379
6.25;0.640137;-0.764831;-0.0726929;0.0001831;93;-983;-181;0;0.188;0;-73.75;277.5;-11.875;1.59154;-1.65963;0.109195;0.236489;-0.0379542;0.0362146;-0.0463379
6.26001;0.640137;-0.764831;-0.0726929;0.0001831;91;-980;-182;-0.125;-0.125;0;-73.75;277.5;-11.875;1.59154;-1.6596;0.10915;0.236489;-0.0379542;0.0363727;-0.0462352
6.27001;0.640137;-0.764831;-0.0726929;0.0001831;88;-983;-171;0;-0.063;-0.063;-73.75;277.5;-11.875;1.59154;-1.6596;0.10915;0.236489;-0.0378751;0.0362937;-0.0463379
6.27997;0.640137;-0.764831;-0.0726929;0.0001831;90;-979;-170;-0.188;-0.188;0;-73.75;273.75;-7.5;1.59154;-1.6596;0.10915;0.236403;-0.0378751;0.0362937;-0.0461324
6.29005;0.640137;-0.764831;-0.0726929;0.0001831;90;-979;-170;-0.188;-0.188;0;-73.75;273.75;-7.5;1.59154;-1.6596;0.10915;0.236489;-0.0379542;0.0363727;-0.0463379
6.30001;0.640137;-0.764831;-0.0726929;0.0001831;88;-982;-177;-0.188;0;-0.063;-73.75;273.75;-7.5;1.59154;-1.65963;0.109195;0.236489;-0.0378751;0.0362937;-0.0463379
6.31002;0.640137;-0.764831;-0.0726929;0.0001831;88;-985;-180;0;0;0.063;-73.75;273.75;-7.5;1.59154;-1.65963;0.109195;0.236489;-0.037717;0.0361355;-0.0464407
6.32003;0.640137;-0.764831;-0.0726929;0.0001831;95;-976;-173;0.125;0.125;0.125;-73.75;273.75;-7.5;1.59154;-1.65963;0.109195;0.236489;-0.037717;0.0361355;-0.0462352
6.33001;0.640137;-0.764831;-0.0726929;0.0001831;95;-976;-173;0.125;0.125;0.125;-73.75;273.75;-7.5;1.59154;-1.65963;0.109195;0.236489;-0.0379542;0.0363727;-0.0464407
6.34003;0.640137;-0.764831;-0.0726929;0.0001831;75;-986;-164;-0.125;0.125;0;-62.5;288.75;-7.5;1.59154;-1.65963;0.109195;0.236489;-0.0379542;0.0362146;-0.0464407
6.34999;0.640137;-0.764831;-0.0726929;0.0001831;95;-974;-178;0;0.125;0.063;-62.5;288.75;-7.5;1.59151;-1.65963;0.109195;0.236489;-0.0378751;0.0362937;-0.0463379
6.35998;0.640137;-0.764831;-0.0726929;0.0001831;92;-987;-175;-0.188;0;0;-62.5;288.75;-7.5;1.59154;-1.65963;0.109195;0.236403;-0.0378751;0.0362937;-0.0464407
6.37004;0.640137;-0.764831;-0.0726929;0.0001831;87;-982;-168;0.375;0.313;-0.188;-73.75;277.5;-15.625;1.59154;-1.6596;0.109241;0.236489;-0.037796;0.0362146;-0.0463379
6.37999;0.640137;-0.764831;-0.0726929;0.0001831;87;-982;-168;0.375;0.313;-0.188;-73.75;277.5;-15.625;1.59154;-1.65963;0.109195;0.236489;-0.0378751;0.0364518;-0.0464407
6.39003;0.640137;-0.764831;-0.0726929;0.0001831;93;-975;-184;0.063;0;-0.125;-73.75;277.5;-15.625;1.59154;-1.6596;0.10915;0.236489;-0.037796;0.0363727;-0.0463379
6.40003;0.640137;-0.764831;-0.0726929;0.0001831;89;-982;-187;-0.063;0;0.125;-73.75;277.5;-15.625;1.59154;-1.6596;0.10915;0.236403;-0.037717;0.0361355;-0.0463379
6.41;0.640137;-0.764831;-0.0726929;0.0001831;106;-976;-178;-0.063;-0.125;-0.063;-73.75;277.5;-15.625;1.59154;-1.65958;0.109195;0.236489;-0.037717;0.0362937;-0.0463379
6.42002;0.640137;-0.764831;-0.0726929;0.0001831;106;-976;-178;-0.063;-0.125;-0.063;-73.75;277.5;-15.625;1.59154;-1.65963;0.109195;0.236489;-0.037796;0.0363727;-0.0463379
6.43001;0.640137;-0.764831;-0.0726929;0.0001831;89;-988;-177;0.125;0;0.063;-73.75;285;-15.625;1.59154;-1.6596;0.10915;0.236489;-0.0376379;0.0362146;-0.0464407
6.43998;0.640137;-0.764831;-0.0726929;0.0001831;93;-976;-186;-0.063;-0.063;0.188;-73.75;285;-15.625;1.59154;-1.65958;0.109195;0.236489;-0.037796;0.0362146;-0.0463379
6.45002;0.640137;-0.764831;-0.0726929;0.0001831;93;-976;-186;-0.063;-0.063;0.188;-73.75;285;-15.625;1.59154;-1.6596;0.109241;0.236489;-0.037796;0.0363727;-0.0464407
6.46;0.640137;-0.764831;-0.0726929;0.0001831;92;-983;-174;0.188;0.063;0;-73.75;285;-15.625;1.59154;-1.6596;0.109241;0.236403;-0.0376379;0.0362146;-0.0464407
6.48007;0.640137;-0.764831;-0.0726929;0.0001831;88;-987;-167;-0.063;0.125;-0.188;-77.5;277.5;-20;1.59154;-1.6596;0.10915;0.236489;-0.0376379;0.0362146;-0.0464407
6.49;0.640137;-0.764831;-0.0726929;0.0001831;88;-987;-167;-0.063;0.125;-0.188;-77.5;277.5;-20;1.59154;-1.6596;0.109241;0.236403;-0.0381123;0.0363727;-0.0462352
6.49996;0.640137;-0.764831;-0.0726929;0.0001831;89;-982;-173;0;-0.125;-0.125;-77.5;277.5;-20;1.59154;-1.6596;0.10915;0.236489;-0.0378751;0.0362937;-0.0464407
6.51001;0.640137;-0.764831;-0.0726929;0.0001831;92;-984;-173;0.125;0.063;0;-77.5;277.5;-20;1.59154;-1.65963;0.109195;0.236403;-0.0378751;0.0361355;-0.0463379
6.52;0.640137;-0.764831;-0.0726929;0.0001831;87;-981;-171;0.125;0.375;0;-77.5;277.5;-20;1.59154;-1.6596;0.10915;0.236489;-0.0376379;0.0362146;-0.0464407
6.52995;0.640137;-0.764831;-0.0726929;0.0001831;87;-981;-171;0.125;0.375;0;-77.5;277.5;-20;1.59154;-1.65963;0.109195;0.236489;-0.0376379;0.0362146;-0.0462352
